date,time,temp
2023-10-12,22:00,25.73
2023-10-12,23:00,25.42
2023-10-13,00:00,25.24
2023-10-13,01:00,25.15
2023-10-13,02:00,24.83
2023-10-13,03:00,24.71
2023-10-13,04:00,24.8
2023-10-13,05:00,24.59
2023-10-13,06:00,24.53
2023-10-13,07:00,24.87
2023-10-13,08:00,26.19
2023-10-13,09:00,28.33
2023-10-13,10:00,30.43
2023-10-13,11:00,30.99
2023-10-13,12:00,31.95
2023-10-13,13:00,32.43
2023-10-13,14:00,34.18
2023-10-13,15:00,34.16
2023-10-13,16:00,32.05
2023-10-13,17:00,31.12
2023-10-13,18:00,29.12
2023-10-13,19:00,27.86
2023-10-13,20:00,27.12
2023-10-13,21:00,26.57
2023-10-13,22:00,26.1
2023-10-13,23:00,25.59
2023-10-14,00:00,25.7
2023-10-14,01:00,25.14
2023-10-14,02:00,24.9
2023-10-14,03:00,25.07
2023-10-14,04:00,25.14
2023-10-14,05:00,24.94
2023-10-14,06:00,24.71
2023-10-14,07:00,25.21
2023-10-14,08:00,27.08
2023-10-14,09:00,30.24
2023-10-14,10:00,29.59
2023-10-14,11:00,31.22
2023-10-14,12:00,31.54
2023-10-14,13:00,32.66
2023-10-14,14:00,33.18
2023-10-14,15:00,33.5
2023-10-14,16:00,33
2023-10-14,17:00,31.68
2023-10-14,18:00,29.46
2023-10-14,19:00,28.35
2023-10-14,20:00,28.03
2023-10-14,21:00,27.84
2023-10-14,22:00,27.09
2023-10-14,23:00,26.16
2023-10-15,00:00,26.29
2023-10-15,01:00,26.01
2023-10-15,02:00,25.46
2023-10-15,03:00,24.98
2023-10-15,04:00,25.05
2023-10-15,05:00,24.7
2023-10-15,06:00,24.12
2023-10-15,07:00,24.59
2023-10-15,08:00,27.38
2023-10-15,09:00,29.29
2023-10-15,10:00,30.99
2023-10-15,11:00,31.7
2023-10-15,12:00,32.02
2023-10-15,13:00,32.45
2023-10-15,14:00,33.6
2023-10-15,15:00,33.56
2023-10-15,16:00,33.21
2023-10-15,17:00,32.31
2023-10-15,18:00,26.24
2023-10-15,19:00,24.87
2023-10-15,20:00,25.64
2023-10-15,21:00,25.66
2023-10-15,22:00,25.25
2023-10-15,23:00,25.14
2023-10-16,00:00,25.04
2023-10-16,01:00,24.64
2023-10-16,02:00,23.09
2023-10-16,03:00,22.85
2023-10-16,04:00,23.11
2023-10-16,05:00,22.93
2023-10-16,06:00,22.82
2023-10-16,07:00,23.09
2023-10-16,08:00,23.79
2023-10-16,09:00,24.5
2023-10-16,10:00,26.09
2023-10-16,11:00,27.24
2023-10-16,12:00,30.75
2023-10-16,13:00,30.83
2023-10-16,14:00,33.4
2023-10-16,15:00,32.08
2023-10-16,16:00,31.51
2023-10-16,17:00,28.83
2023-10-16,18:00,27.59
2023-10-16,19:00,26.26
2023-10-16,20:00,26.4
2023-10-16,21:00,25.75
2023-10-16,22:00,25.48
2023-10-16,23:00,25.13
2023-10-17,00:00,25.08
2023-10-17,01:00,24.83
2023-10-17,02:00,24.56
2023-10-17,03:00,24.4
2023-10-17,04:00,24.17
2023-10-17,05:00,24.4
2023-10-17,06:00,24.54
2023-10-17,07:00,24.87
2023-10-17,08:00,26.23
2023-10-17,09:00,27.84
2023-10-17,10:00,29.17
2023-10-17,11:00,30.29
2023-10-17,12:00,31.68
2023-10-17,13:00,31.78
2023-10-17,14:00,31.5
2023-10-17,15:00,30.34
2023-10-17,16:00,30.01
2023-10-17,17:00,29.47
2023-10-17,18:00,27.36
2023-10-17,19:00,26.23
2023-10-17,20:00,25.72
2023-10-17,21:00,25.39
2023-10-17,22:00,25.38
2023-10-17,23:00,25.44
2023-10-18,00:00,25.05
2023-10-18,01:00,25.05
2023-10-18,02:00,24.63
2023-10-18,03:00,24.62
2023-10-18,04:00,24.26
2023-10-18,05:00,23.83
2023-10-18,06:00,23.69
2023-10-18,07:00,24.37
2023-10-18,08:00,26.15
2023-10-18,09:00,28.31
2023-10-18,10:00,32.21
2023-10-18,11:00,32.73
2023-10-18,12:00,32.12
2023-10-18,13:00,31.83
2023-10-18,14:00,33.03
2023-10-18,15:00,32.56
2023-10-18,16:00,31.7
2023-10-18,17:00,31.1
2023-10-18,18:00,29.37
2023-10-18,19:00,27.77
2023-10-18,20:00,27.18
2023-10-18,21:00,26.43
2023-10-18,22:00,25.96
2023-10-18,23:00,25.85
2023-10-19,00:00,25.58
2023-10-19,01:00,25.55
2023-10-19,02:00,25.35
2023-10-19,03:00,25.49
2023-10-19,04:00,25.08
2023-10-19,05:00,24.62
2023-10-19,06:00,24.34
2023-10-19,07:00,24.77
2023-10-19,08:00,26.64
2023-10-19,09:00,27.92
2023-10-19,10:00,30.92
2023-10-19,11:00,32.95
2023-10-19,12:00,33.97
2023-10-19,13:00,33.74
2023-10-19,14:00,32.79
2023-10-19,15:00,31.95
2023-10-19,16:00,29.01
2023-10-19,17:00,28.3
2023-10-19,18:00,27.42
2023-10-19,19:00,27.52
2023-10-19,20:00,26.33
2023-10-19,21:00,25.76
2023-10-19,22:00,25.39
2023-10-19,23:00,24.9
2023-10-20,00:00,24.71
2023-10-20,01:00,24.83
2023-10-20,02:00,24.85
2023-10-20,03:00,24.93
2023-10-20,04:00,24.53
2023-10-20,05:00,24.46
2023-10-20,06:00,24.83
2023-10-20,07:00,24.97
2023-10-20,08:00,26.29
2023-10-20,09:00,29.57
2023-10-20,10:00,31.59
2023-10-20,11:00,32.51
2023-10-20,12:00,32.77
2023-10-20,13:00,33.94
2023-10-20,14:00,33.33
2023-10-20,15:00,31.81
2023-10-20,16:00,33.4
2023-10-20,17:00,25.07
2023-10-20,18:00,24.3
2023-10-20,19:00,23.81
2023-10-20,20:00,24.5
2023-10-20,21:00,24.39
2023-10-20,22:00,24.29
2023-10-20,23:00,24.46
2023-10-21,00:00,24.32
2023-10-21,01:00,24.34
2023-10-21,02:00,24.44
2023-10-21,03:00,24.49
2023-10-21,04:00,24.06
2023-10-21,05:00,24.2
2023-10-21,06:00,24.33
2023-10-21,07:00,23.09
2023-10-21,08:00,22.77
2023-10-21,09:00,23.22
2023-10-21,10:00,23.92
2023-10-21,11:00,24.54
2023-10-21,12:00,26.6
2023-10-21,13:00,27.54
2023-10-21,14:00,26.6
2023-10-21,15:00,25.97
2023-10-21,16:00,26.78
2023-10-21,17:00,28.41
2023-10-21,18:00,26.8
2023-10-21,19:00,25.22
2023-10-21,20:00,24.74
2023-10-21,21:00,24.42
2023-10-21,22:00,24.5
2023-10-21,23:00,24.68
2023-10-22,00:00,24.62
2023-10-22,01:00,24.44
2023-10-22,02:00,24.09
2023-10-22,03:00,23.86
2023-10-22,04:00,23.76
2023-10-22,05:00,23.62
2023-10-22,06:00,23.65
2023-10-22,07:00,24.59
2023-10-22,08:00,26.81
2023-10-22,09:00,27.29
2023-10-22,10:00,28.24
2023-10-22,11:00,30.07
2023-10-22,12:00,29.15
2023-10-22,13:00,29.96
2023-10-22,14:00,29.94
2023-10-22,15:00,29.25
2023-10-22,16:00,29.36
2023-10-22,17:00,29.68
2023-10-22,18:00,27.11
2023-10-22,19:00,26.13
2023-10-22,20:00,25.85
2023-10-22,21:00,25.03
2023-10-22,22:00,24.99
2023-10-22,23:00,24.98
2023-10-23,00:00,24.94
2023-10-23,01:00,22.6
2023-10-23,02:00,22.6
2023-10-23,03:00,22.79
2023-10-23,04:00,22.74
2023-10-23,05:00,22.87
2023-10-23,06:00,22.96
2023-10-23,07:00,23.27
2023-10-23,08:00,23.57
2023-10-23,09:00,24.24
2023-10-23,10:00,25.7
2023-10-23,11:00,26.2
2023-10-23,12:00,26.68
2023-10-23,13:00,31.33
2023-10-23,14:00,31.88
2023-10-23,15:00,32.36
2023-10-23,16:00,32.67
2023-10-23,17:00,31.85
2023-10-23,18:00,28.71
2023-10-23,19:00,27.36
2023-10-23,20:00,26.71
2023-10-23,21:00,25.66
2023-10-23,22:00,25.46
2023-10-23,23:00,25.15
2023-10-24,00:00,24.84
2023-10-24,01:00,24.54
2023-10-24,02:00,24.29
2023-10-24,03:00,24.08
2023-10-24,04:00,23.95
2023-10-24,05:00,23.73
2023-10-24,06:00,23.78
2023-10-24,07:00,24.09
2023-10-24,08:00,26.4
2023-10-24,09:00,29.59
2023-10-24,10:00,31.07
2023-10-24,11:00,30.87
2023-10-24,12:00,31.12
2023-10-24,13:00,32.51
2023-10-24,14:00,33.13
2023-10-24,15:00,31.78
2023-10-24,16:00,32.04
2023-10-24,17:00,31.5
2023-10-24,18:00,28.95
2023-10-24,19:00,27.6
2023-10-24,20:00,26.7
2023-10-24,21:00,26.23
2023-10-24,22:00,25.88
2023-10-24,23:00,25.69
2023-10-25,00:00,25.46
2023-10-25,01:00,25.32
2023-10-25,02:00,25.17
2023-10-25,03:00,24.57
2023-10-25,04:00,24.74
2023-10-25,05:00,23.68
2023-10-25,06:00,23.54
2023-10-25,07:00,23.61
2023-10-25,08:00,24.32
2023-10-25,09:00,25.99
2023-10-25,10:00,27.18
2023-10-25,11:00,28.66
2023-10-25,12:00,30.34
2023-10-25,13:00,31.95
2023-10-25,14:00,32.01
2023-10-25,15:00,32.87
2023-10-25,16:00,29.42
2023-10-25,17:00,27.79
2023-10-25,18:00,26.74
2023-10-25,19:00,25.79
2023-10-25,20:00,25.56
2023-10-25,21:00,25.62
2023-10-25,22:00,25.64
2023-10-25,23:00,25.68
2023-10-26,00:00,25.52
2023-10-26,01:00,25.27
2023-10-26,02:00,25.05
2023-10-26,03:00,24.95
2023-10-26,04:00,24.94
2023-10-26,05:00,24.63
2023-10-26,06:00,24.64
2023-10-26,07:00,24.74
2023-10-26,08:00,26.52
2023-10-26,09:00,30.24
2023-10-26,10:00,30.81
2023-10-26,11:00,30.38
2023-10-26,12:00,31.2
2023-10-26,13:00,31.38
2023-10-26,14:00,32.46
2023-10-26,15:00,32.9
2023-10-26,16:00,33.28
2023-10-26,17:00,29.88
2023-10-26,18:00,28.23
2023-10-26,19:00,27.38
2023-10-26,20:00,26.74
2023-10-26,21:00,26.2
2023-10-26,22:00,25.8
2023-10-26,23:00,25.38
2023-10-27,00:00,25.34
2023-10-27,01:00,25.15
2023-10-27,02:00,24.62
2023-10-27,03:00,24.59
2023-10-27,04:00,24.17
2023-10-27,05:00,24.19
2023-10-27,06:00,24.17
2023-10-27,07:00,24.5
2023-10-27,08:00,25.82
2023-10-27,09:00,28.15
2023-10-27,10:00,30.85
2023-10-27,11:00,30.14
2023-10-27,12:00,32.39
2023-10-27,13:00,32.34
2023-10-27,14:00,33.27
2023-10-27,15:00,33.26
2023-10-27,16:00,32.15
2023-10-27,17:00,31.91
2023-10-27,18:00,29.01
2023-10-27,19:00,27.84
2023-10-27,20:00,27.22
2023-10-27,21:00,27.36
2023-10-27,22:00,24.85
2023-10-27,23:00,24.46
2023-10-28,00:00,24.2
2023-10-28,01:00,24.53
2023-10-28,02:00,24.37
2023-10-28,03:00,23.91
2023-10-28,04:00,23.69
2023-10-28,05:00,23.5
2023-10-28,06:00,23.41
2023-10-28,07:00,24.16
2023-10-28,08:00,27.52
2023-10-28,09:00,30.45
2023-10-28,10:00,32.12
2023-10-28,11:00,31.53
2023-10-28,12:00,32.75
2023-10-28,13:00,33.47
2023-10-28,14:00,33.33
2023-10-28,15:00,33.95
2023-10-28,16:00,31.34
2023-10-28,17:00,29.37
2023-10-28,18:00,29.02
2023-10-28,19:00,27.64
2023-10-28,20:00,26.71
2023-10-28,21:00,26.52
2023-10-28,22:00,26.13
2023-10-28,23:00,25.65
2023-10-29,00:00,25.72
2023-10-29,01:00,25.48
2023-10-29,02:00,25.31
2023-10-29,03:00,24.9
2023-10-29,04:00,24.74
2023-10-29,05:00,24.5
2023-10-29,06:00,24.29
2023-10-29,07:00,24.13
2023-10-29,08:00,25.49
2023-10-29,09:00,28.51
2023-10-29,10:00,29.84
2023-10-29,11:00,31.26
2023-10-29,12:00,31.33
2023-10-29,13:00,31.68
2023-10-29,14:00,32.21
2023-10-29,15:00,32.49
2023-10-29,16:00,27.36
2023-10-29,17:00,23.73
2023-10-29,18:00,23.58
2023-10-29,19:00,23.98
2023-10-29,20:00,23.89
2023-10-29,21:00,23.79
2023-10-29,22:00,23.89
2023-10-29,23:00,23.62
2023-10-30,00:00,23.69
2023-10-30,01:00,23.88
2023-10-30,02:00,23.88
2023-10-30,03:00,23.95
2023-10-30,04:00,23.95
2023-10-30,05:00,23.81
2023-10-30,06:00,23.85
2023-10-30,07:00,24.34
2023-10-30,08:00,25.49
2023-10-30,09:00,26.26
2023-10-30,10:00,28.66
2023-10-30,11:00,29.76
2023-10-30,12:00,25.34
2023-10-30,13:00,23.61
2023-10-30,14:00,24.05
2023-10-30,15:00,24.73
2023-10-30,16:00,23.38
2023-10-30,17:00,23.66
2023-10-30,18:00,23.51
2023-10-30,19:00,23.69
2023-10-30,20:00,23.65
2023-10-30,21:00,23.5
2023-10-30,22:00,23.28
2023-10-30,23:00,23.47
2023-10-31,00:00,23.54
2023-10-31,01:00,23.71
2023-10-31,02:00,23.72
2023-10-31,03:00,23.81
2023-10-31,04:00,23.86
2023-10-31,05:00,24.02
2023-10-31,06:00,23.73
2023-10-31,07:00,23.86
2023-10-31,08:00,23.88
2023-10-31,09:00,24.2
2023-10-31,10:00,24.34
2023-10-31,11:00,22.59
2023-10-31,12:00,22.86
2023-10-31,13:00,23.71
2023-10-31,14:00,24.46
2023-10-31,15:00,25.56
2023-10-31,16:00,27.02
2023-10-31,17:00,28.55
2023-10-31,18:00,26.64
2023-10-31,19:00,25.96
2023-10-31,20:00,25.7
2023-10-31,21:00,25.38
2023-10-31,22:00,25.14
2023-10-31,23:00,25.03
