date,time,press
2023-11-01,00:00,995.35
2023-11-01,01:00,995.06
2023-11-01,02:00,994.26
2023-11-01,03:00,993.71
2023-11-01,04:00,993.16
2023-11-01,05:00,-
2023-11-01,06:00,994.43
2023-11-01,07:00,995.02
2023-11-01,08:00,995.75
2023-11-01,09:00,996.36
2023-11-01,10:00,996.77
2023-11-01,11:00,996.1
2023-11-01,12:00,995.02
2023-11-01,13:00,993.69
2023-11-01,14:00,992.28
2023-11-01,15:00,991.67
2023-11-01,16:00,991.85
2023-11-01,17:00,992.14
2023-11-01,18:00,992.77
2023-11-01,19:00,993.68
2023-11-01,20:00,994.75
2023-11-01,21:00,995.34
2023-11-01,22:00,995.47
2023-11-01,23:00,-
2023-11-02,00:00,-
2023-11-02,01:00,-
2023-11-02,02:00,-
2023-11-02,03:00,-
2023-11-02,04:00,-
2023-11-02,05:00,-
2023-11-02,06:00,-
2023-11-02,07:00,-
2023-11-02,08:00,-
2023-11-02,09:00,-
2023-11-02,10:00,-
2023-11-02,11:00,-
2023-11-02,12:00,-
2023-11-02,13:00,-
2023-11-02,14:00,-
2023-11-02,15:00,-
2023-11-02,16:00,-
2023-11-02,17:00,-
2023-11-02,18:00,-
2023-11-02,19:00,-
2023-11-02,20:00,-
2023-11-02,21:00,-
2023-11-02,22:00,-
2023-11-02,23:00,-
2023-11-03,00:00,-
2023-11-03,01:00,-
2023-11-03,02:00,-
2023-11-03,03:00,-
2023-11-03,04:00,-
2023-11-03,05:00,-
2023-11-03,06:00,-
2023-11-03,07:00,-
2023-11-03,08:00,-
2023-11-03,09:00,-
2023-11-03,10:00,-
2023-11-03,11:00,-
2023-11-03,12:00,-
2023-11-03,13:00,-
2023-11-03,14:00,-
2023-11-03,15:00,-
2023-11-03,16:00,-
2023-11-03,17:00,-
2023-11-03,18:00,-
2023-11-03,19:00,-
2023-11-03,20:00,-
2023-11-03,21:00,-
2023-11-03,22:00,-
2023-11-03,23:00,-
2023-11-04,00:00,-
2023-11-04,01:00,-
2023-11-04,02:00,-
2023-11-04,03:00,-
2023-11-04,04:00,-
2023-11-04,05:00,-
2023-11-04,06:00,-
2023-11-04,07:00,-
2023-11-04,08:00,-
2023-11-04,09:00,-
2023-11-04,10:00,-
2023-11-04,11:00,-
2023-11-04,12:00,-
2023-11-04,13:00,-
2023-11-04,14:00,-
2023-11-04,15:00,-
2023-11-04,16:00,-
2023-11-04,17:00,-
2023-11-04,18:00,-
2023-11-04,19:00,-
2023-11-04,20:00,-
2023-11-04,21:00,-
2023-11-04,22:00,-
