date,time,press
2023-12-01,00:00,-
2023-12-01,01:00,-
2023-12-01,02:00,-
2023-12-01,03:00,-
2023-12-01,04:00,-
2023-12-01,05:00,-
2023-12-01,06:00,-
2023-12-01,07:00,-
2023-12-01,08:00,-
2023-12-01,09:00,-
2023-12-01,10:00,-
2023-12-01,11:00,-
2023-12-01,12:00,-
2023-12-01,13:00,-
2023-12-01,14:00,-
2023-12-01,15:00,-
2023-12-01,16:00,-
2023-12-01,17:00,-
2023-12-01,18:00,-
2023-12-01,19:00,-
2023-12-01,20:00,-
2023-12-01,21:00,-
2023-12-01,22:00,-
2023-12-01,23:00,-
2023-12-02,00:00,-
2023-12-02,01:00,-
2023-12-02,02:00,-
2023-12-02,03:00,-
2023-12-02,04:00,-
2023-12-02,05:00,-
2023-12-02,06:00,-
2023-12-02,07:00,-
2023-12-02,08:00,-
2023-12-02,09:00,-
2023-12-02,10:00,-
2023-12-02,11:00,-
2023-12-02,12:00,-
2023-12-02,13:00,-
2023-12-02,14:00,-
2023-12-02,15:00,-
2023-12-02,16:00,-
2023-12-02,17:00,-
2023-12-02,18:00,-
2023-12-02,19:00,-
2023-12-02,20:00,-
2023-12-02,21:00,-
2023-12-02,22:00,-
2023-12-02,23:00,-
2023-12-03,00:00,-
2023-12-03,01:00,-
2023-12-03,02:00,-
2023-12-03,03:00,-
2023-12-03,04:00,-
2023-12-03,05:00,-
2023-12-03,06:00,-
2023-12-03,07:00,-
2023-12-03,08:00,-
2023-12-03,09:00,-
2023-12-03,10:00,-
2023-12-03,11:00,-
2023-12-03,12:00,-
2023-12-03,13:00,-
2023-12-03,14:00,-
2023-12-03,15:00,-
2023-12-03,16:00,-
2023-12-03,17:00,-
2023-12-03,18:00,-
2023-12-03,19:00,-
2023-12-03,20:00,-
2023-12-03,21:00,-
2023-12-03,22:00,-
2023-12-03,23:00,-
2023-12-04,00:00,-
2023-12-04,01:00,-
2023-12-04,02:00,-
2023-12-04,03:00,-
2023-12-04,04:00,-
2023-12-04,05:00,-
2023-12-04,06:00,-
2023-12-04,07:00,-
2023-12-04,08:00,-
2023-12-04,09:00,-
2023-12-04,10:00,-
2023-12-04,11:00,1013.23
2023-12-04,12:00,1012.24
2023-12-04,13:00,1010.79
2023-12-04,14:00,1009.86
2023-12-04,15:00,1009.44
2023-12-04,16:00,1009.23
2023-12-04,17:00,1009.78
2023-12-04,18:00,1010.57
2023-12-04,19:00,1011.35
